681,44.166
682,44.188
683,44.209
684,44.231
685,44.252
686,44.274
687,44.295
688,44.317
689,44.338
690,44.36
691,44.381
692,44.402
693,44.424
694,44.445
695,44.466
696,44.488
697,44.509
698,44.53
699,44.552
700,44.573
701,44.594
702,44.615
703,44.636
704,44.658
705,44.679
706,44.7
707,44.721
708,44.742
709,44.763
710,44.784
711,44.805
712,44.826
713,44.847
714,44.868
715,44.889
716,44.91
717,44.931
718,44.952
719,44.973
720,44.993
721,45.014
722,45.035
723,45.056
724,45.077
725,45.097
726,45.118
727,45.139
728,45.159
729,45.18
730,45.201
731,45.221
732,45.242
733,45.263
734,45.283
735,45.304
736,45.324
737,45.345
738,45.365
739,45.386
740,45.406
741,45.427
742,45.447
743,45.467
744,45.488
745,45.508
746,45.529
747,45.549
748,45.569
749,45.59
750,45.61
751,45.63
752,45.65
753,45.671
754,45.691
755,45.711
756,45.731
757,45.751
758,45.771
759,45.792
760,45.812
761,45.832
762,45.852
763,45.872
764,45.892
765,45.912
766,45.932
767,45.952
768,45.972
769,45.992
770,46.012
771,46.032
772,46.051
773,46.071
774,46.091
775,46.111
776,46.131
777,46.151
778,46.17
779,46.19
780,46.21
781,46.23
782,46.249
783,46.269
784,46.289
785,46.309
786,46.328
787,46.348
788,46.367
789,46.387
790,46.407
791,46.426
792,46.446
793,46.465
794,46.485
795,46.504
796,46.524
797,46.543
798,46.563
799,46.582
800,46.602
801,46.621
802,46.64
803,46.66
804,46.679
805,46.699
806,46.718
807,46.737
808,46.756
809,46.776
810,46.795
811,46.814
812,46.834
813,46.853
814,46.872
815,46.891
816,46.91
817,46.929
818,46.949
819,46.968
820,46.987
821,47.006
822,47.025
823,47.044
824,47.063
825,47.082
826,47.101
827,47.12
828,47.139
829,47.158
830,47.177
831,47.196
832,47.215
833,47.234
834,47.253
835,47.272
836,47.29
837,47.309
838,47.328
839,47.347
840,47.366
841,47.385
842,47.403
843,47.422
844,47.441
845,47.46
846,47.478
847,47.497
848,47.516
849,47.534
850,47.553
851,47.572
852,47.59
853,47.609
854,47.627
855,47.646
856,47.665
857,47.683
858,47.702
859,47.72
860,47.739
861,47.757
862,47.776
863,47.794
864,47.813
865,47.831
866,47.849
867,47.868
868,47.886
869,47.905
870,47.923
871,47.941
872,47.96
873,47.978
874,47.996
875,48.015
876,48.033
877,48.051
878,48.069
879,48.088
880,48.106
881,48.124
882,48.142
883,48.161
884,48.179
885,48.197
886,48.215
887,48.233
888,48.251
889,48.269
890,48.287
891,48.306
892,48.324
893,48.342
894,48.36
895,48.378
896,48.396
897,48.414
898,48.432
899,48.45
900,48.468
901,48.486
902,48.504
903,48.521
904,48.539
905,48.557
906,48.575
907,48.593
908,48.611
909,48.629
910,48.647
911,48.664
912,48.682
913,48.7
914,48.718
915,48.735
916,48.753
917,48.771
918,48.789
919,48.806
920,48.824
921,48.842
922,48.859
923,48.877
924,48.895
925,48.912
926,48.93
927,48.948
928,48.965
929,48.983
930,49
931,49.018
932,49.035
933,49.053
934,49.07
935,49.088
936,49.105
937,49.123
938,49.14
939,49.158
940,49.175
941,49.193
942,49.21
943,49.228
944,49.245
945,49.262
946,49.28
947,49.297
948,49.314
949,49.332
950,49.349
951,49.366
952,49.384
953,49.401
954,49.418
955,49.436
956,49.453
957,49.47
958,49.487
959,49.504
960,49.522
961,49.539
962,49.556
963,49.573
964,49.59
965,49.607
966,49.625
967,49.642
968,49.659
969,49.676
970,49.693
971,49.71
972,49.727
973,49.744
974,49.761
975,49.778
976,49.795
977,49.812
978,49.829
979,49.846
980,49.863
981,49.88
982,49.897
983,49.914
984,49.931
985,49.948
986,49.965
987,49.982
988,49.998
989,50.015
990,50.032
991,50.049
992,50.066
993,50.083
994,50.1
995,50.116
996,50.133
997,50.15
998,50.167
999,50.183
1000,50.2
1001,50.217
1002,50.234
1003,50.25
1004,50.267
1005,50.284
1006,50.3
1007,50.317
1008,50.334
1009,50.35
1010,50.367
1011,50.384
1012,50.4
1013,50.417
1014,50.433
1015,50.45
1016,50.466
1017,50.483
1018,50.5
1019,50.516
1020,50.533
1021,50.549
1022,50.566
1023,50.582
1024,50.599
1025,50.615
1026,50.631
1027,50.648
1028,50.664
1029,50.681
1030,50.697
1031,50.714
1032,50.73
1033,50.746
1034,50.763
1035,50.779
1036,50.795
1037,50.812
1038,50.828
1039,50.844
1040,50.861
1041,50.877
1042,50.893
1043,50.91
1044,50.926
1045,50.942
1046,50.958
1047,50.975
1048,50.991
1049,51.007
1050,51.023
1051,51.039
1052,51.056
1053,51.072
1054,51.088
1055,51.104
1056,51.12
1057,51.136
1058,51.152
1059,51.169
1060,51.185
1061,51.201
1062,51.217
1063,51.233
1064,51.249
1065,51.265
1066,51.281
1067,51.297
1068,51.313
1069,51.329
1070,51.345
1071,51.361
1072,51.377
1073,51.393
1074,51.409
1075,51.425
1076,51.441
1077,51.457
1078,51.473
1079,51.489
1080,51.505
1081,51.52
1082,51.536
1083,51.552
1084,51.568
1085,51.584
1086,51.6
1087,51.616
1088,51.631
1089,51.647
1090,51.663
1091,51.679
1092,51.695
1093,51.71
1094,51.726
1095,51.742
1096,51.758
1097,51.773
1098,51.789
1099,51.805
1100,51.821
1101,51.836
1102,51.852
1103,51.868
1104,51.883
1105,51.899
1106,51.915
1107,51.93
1108,51.946
1109,51.962
1110,51.977
1111,51.993
1112,52.008
1113,52.024
1114,52.039
1115,52.055
1116,52.071
1117,52.086
1118,52.102
1119,52.117
1120,52.133
1121,52.148
1122,52.164
1123,52.179
1124,52.195
1125,52.21
1126,52.226
1127,52.241
1128,52.257
1129,52.272
1130,52.287
1131,52.303
1132,52.318
1133,52.334
1134,52.349
1135,52.364
1136,52.38
1137,52.395
1138,52.411
1139,52.426
1140,52.441
1141,52.457
1142,52.472
1143,52.487
1144,52.503
1145,52.518
1146,52.533
1147,52.548
1148,52.564
1149,52.579
1150,52.594
1151,52.609
1152,52.625
1153,52.64
1154,52.655
1155,52.67
1156,52.685
1157,52.701
1158,52.716
1159,52.731
1160,52.746
1161,52.761
1162,52.776
1163,52.792
1164,52.807
1165,52.822
1166,52.837
1167,52.852
1168,52.867
1169,52.882
1170,52.897
1171,52.912
1172,52.927
1173,52.942
1174,52.957
1175,52.973
1176,52.988
1177,53.003
1178,53.018
1179,53.033
1180,53.048
1181,53.063
1182,53.078
1183,53.092
1184,53.107
1185,53.122
1186,53.137
1187,53.152
1188,53.167
1189,53.182
1190,53.197
1191,53.212
1192,53.227
1193,53.242
1194,53.257
1195,53.271
1196,53.286
1197,53.301
1198,53.316
1199,53.331
1200,53.346
1201,53.36
1202,53.375
1203,53.39
1204,53.405
1205,53.42
1206,53.434
1207,53.449
1208,53.464
1209,53.479
1210,53.493
1211,53.508
1212,53.523
1213,53.538
1214,53.552
1215,53.567
1216,53.582
1217,53.596
1218,53.611
1219,53.626
1220,53.64
1221,53.655
1222,53.67
1223,53.684
1224,53.699
1225,53.713
1226,53.728
1227,53.743
1228,53.757
1229,53.772
1230,53.786
1231,53.801
1232,53.816
1233,53.83
1234,53.845
1235,53.859
1236,53.874
1237,53.888
1238,53.903
1239,53.917
1240,53.932
1241,53.946
1242,53.961
1243,53.975
1244,53.99
1245,54.004
1246,54.019
1247,54.033
1248,54.048
1249,54.062
1250,54.076
1251,54.091
1252,54.105
1253,54.12
1254,54.134
1255,54.148
1256,54.163
1257,54.177
1258,54.192
1259,54.206
1260,54.22
1261,54.235
1262,54.249
1263,54.263
1264,54.278
1265,54.292
1266,54.306
1267,54.32
1268,54.335
1269,54.349
1270,54.363
1271,54.378
1272,54.392
1273,54.406
1274,54.42
1275,54.435
1276,54.449
1277,54.463
1278,54.477
1279,54.491
1280,54.506
1281,54.52
1282,54.534
1283,54.548
1284,54.562
1285,54.577
1286,54.591
1287,54.605
1288,54.619
1289,54.633
1290,54.647
1291,54.661
1292,54.675
1293,54.69
1294,54.704
1295,54.718
1296,54.732
1297,54.746
1298,54.76
1299,54.774
1300,54.788
1301,54.802
1302,54.816
1303,54.83
1304,54.844
1305,54.858
1306,54.872
1307,54.886
1308,54.9
1309,54.914
1310,54.928
1311,54.942
1312,54.956
1313,54.97
1314,54.984
1315,54.998
1316,55.012
1317,55.026
1318,55.04
1319,55.054
1320,55.068
1321,55.081
1322,55.095
1323,55.109
1324,55.123
1325,55.137
1326,55.151
1327,55.165
1328,55.179
1329,55.192
1330,55.206
1331,55.22
1332,55.234
1333,55.248
1334,55.262
1335,55.275
1336,55.289
1337,55.303
1338,55.317
1339,55.331
1340,55.344
1341,55.358
1342,55.372
1343,55.386
1344,55.399
1345,55.413
1346,55.427
1347,55.441
1348,55.454
1349,55.468
1350,55.482
1351,55.495
1352,55.509
1353,55.523
1354,55.536
1355,55.55
1356,55.564
1357,55.577
1358,55.591
1359,55.605
1360,55.618
1361,55.632
1362,55.646
1363,55.659
1364,55.673
1365,55.686
1366,55.7
1367,55.714
1368,55.727
1369,55.741
1370,55.754
1371,55.768
1372,55.781
1373,55.795
1374,55.808
1375,55.822
1376,55.836
1377,55.849
1378,55.863
1379,55.876
1380,55.89
1381,55.903
1382,55.917
1383,55.93
1384,55.944
1385,55.957
1386,55.97
1387,55.984
1388,55.997
1389,56.011
1390,56.024
1391,56.038
1392,56.051
1393,56.065
1394,56.078
1395,56.091
1396,56.105
1397,56.118
1398,56.132
1399,56.145
1400,56.158
1401,56.172
1402,56.185
1403,56.198
1404,56.212
1405,56.225
1406,56.238
1407,56.252
1408,56.265
1409,56.278
1410,56.292
1411,56.305
1412,56.318
1413,56.332
1414,56.345
1415,56.358
1416,56.371
1417,56.385
1418,56.398
1419,56.411
1420,56.424
1421,56.438
1422,56.451
1423,56.464
1424,56.477
1425,56.491
1426,56.504
1427,56.517
1428,56.53
1429,56.543
1430,56.557
1431,56.57
1432,56.583
1433,56.596
1434,56.609
1435,56.622
1436,56.636
1437,56.649
1438,56.662
1439,56.675
1440,56.688
1441,56.701
1442,56.714
1443,56.727
1444,56.741
1445,56.754
1446,56.767
1447,56.78
1448,56.793
1449,56.806
1450,56.819
1451,56.832
1452,56.845
1453,56.858
1454,56.871
1455,56.884
1456,56.897
1457,56.91
1458,56.923
1459,56.936
1460,56.949
1461,56.962
1462,56.975
1463,56.988
1464,57.001
1465,57.014
1466,57.027
1467,57.04
1468,57.053
1469,57.066
1470,57.079
1471,57.092
1472,57.105
1473,57.118
1474,57.131
1475,57.144
1476,57.157
1477,57.17
1478,57.182
1479,57.195
1480,57.208
1481,57.221
1482,57.234
1483,57.247
1484,57.26
1485,57.273
1486,57.285
1487,57.298
1488,57.311
1489,57.324
1490,57.337
1491,57.35
1492,57.362
1493,57.375
1494,57.388
1495,57.401
1496,57.414
1497,57.426
1498,57.439
1499,57.452
1500,57.465
1501,57.478
1502,57.49
1503,57.503
1504,57.516
1505,57.529
1506,57.541
1507,57.554
1508,57.567
1509,57.579
1510,57.592
1511,57.605
1512,57.618
1513,57.63
1514,57.643
1515,57.656
1516,57.668
1517,57.681
1518,57.694
1519,57.706
1520,57.719
1521,57.732
1522,57.744
1523,57.757
1524,57.77
1525,57.782
1526,57.795
1527,57.808
1528,57.82
1529,57.833
1530,57.845
1531,57.858
1532,57.871
1533,57.883
1534,57.896
1535,57.908
1536,57.921
1537,57.933
1538,57.946
1539,57.959
1540,57.971
1541,57.984
1542,57.996
1543,58.009
1544,58.021
1545,58.034
1546,58.046
1547,58.059
1548,58.071
1549,58.084
1550,58.096
1551,58.109
1552,58.121
1553,58.134
1554,58.146
1555,58.159
1556,58.171
1557,58.184
1558,58.196
1559,58.209
1560,58.221
1561,58.233
1562,58.246
1563,58.258
1564,58.271
1565,58.283
1566,58.296
1567,58.308
1568,58.32
1569,58.333
1570,58.345
1571,58.358
1572,58.37
1573,58.382
1574,58.395
1575,58.407
1576,58.419
1577,58.432
1578,58.444
1579,58.456
1580,58.469
1581,58.481
1582,58.493
1583,58.506
1584,58.518
1585,58.53
1586,58.543
1587,58.555
1588,58.567
1589,58.58
1590,58.592
1591,58.604
1592,58.616
1593,58.629
1594,58.641
1595,58.653
1596,58.665
1597,58.678
1598,58.69
1599,58.702
1600,58.714
1601,58.727
1602,58.739
1603,58.751
1604,58.763
1605,58.775
1606,58.788
1607,58.8
1608,58.812
1609,58.824
1610,58.836
1611,58.849
1612,58.861
1613,58.873
1614,58.885
1615,58.897
1616,58.909
1617,58.922
1618,58.934
1619,58.946
1620,58.958
1621,58.97
1622,58.982
1623,58.994
1624,59.007
1625,59.019
1626,59.031
1627,59.043
1628,59.055
1629,59.067
1630,59.079
1631,59.091
1632,59.103
1633,59.115
1634,59.127
1635,59.139
1636,59.151
1637,59.164
1638,59.176
1639,59.188
1640,59.2
1641,59.212
1642,59.224
1643,59.236
1644,59.248
1645,59.26
1646,59.272
1647,59.284
1648,59.296
1649,59.308
1650,59.32
1651,59.332
1652,59.344
1653,59.356
1654,59.368
1655,59.38
1656,59.392
1657,59.404
1658,59.415
1659,59.427
1660,59.439
1661,59.451
1662,59.463
1663,59.475
1664,59.487
1665,59.499
1666,59.511
1667,59.523
1668,59.535
1669,59.547
1670,59.558
1671,59.57
1672,59.582
1673,59.594
1674,59.606
1675,59.618
1676,59.63
1677,59.642
1678,59.653
1679,59.665
1680,59.677
1681,59.689
1682,59.701
1683,59.713
1684,59.724
1685,59.736
1686,59.748
1687,59.76
1688,59.772
1689,59.783
1690,59.795
1691,59.807
1692,59.819
1693,59.831
1694,59.842
1695,59.854
1696,59.866
1697,59.878
1698,59.889
1699,59.901
1700,59.913
1701,59.925
1702,59.936
1703,59.948
1704,59.96
1705,59.972
1706,59.983
1707,59.995
1708,60.007
1709,60.019
1710,60.03
1711,60.042
1712,60.054
1713,60.065
1714,60.077
1715,60.089
1716,60.1
1717,60.112
1718,60.124
1719,60.135
1720,60.147
1721,60.159
1722,60.17
1723,60.182
1724,60.194
1725,60.205
1726,60.217
1727,60.229
1728,60.24
1729,60.252
1730,60.263
1731,60.275
1732,60.287
1733,60.298
1734,60.31
1735,60.321
1736,60.333
1737,60.345
1738,60.356
1739,60.368
1740,60.379
1741,60.391
1742,60.402
1743,60.414
1744,60.425
1745,60.437
1746,60.449
1747,60.46
1748,60.472
1749,60.483
1750,60.495
1751,60.506
1752,60.518
1753,60.529
1754,60.541
1755,60.552
1756,60.564
1757,60.575
1758,60.587
1759,60.598
1760,60.61
1761,60.621
1762,60.633
1763,60.644
1764,60.656
1765,60.667
1766,60.679
1767,60.69
1768,60.701
1769,60.713
1770,60.724
1771,60.736
1772,60.747
1773,60.759
1774,60.77
1775,60.781
1776,60.793
1777,60.804
1778,60.816
1779,60.827
1780,60.838
1781,60.85
1782,60.861
1783,60.873
1784,60.884
1785,60.895
1786,60.907
1787,60.918
1788,60.929
1789,60.941
1790,60.952
1791,60.963
1792,60.975
1793,60.986
1794,60.998
1795,61.009
1796,61.02
1797,61.031
1798,61.043
1799,61.054
1800,61.065
1801,61.077
1802,61.088
1803,61.099
1804,61.111
1805,61.122
1806,61.133
1807,61.144
1808,61.156
1809,61.167
1810,61.178
1811,61.19
1812,61.201
1813,61.212
1814,61.223
1815,61.235
1816,61.246
1817,61.257
1818,61.268
1819,61.28
1820,61.291
1821,61.302
1822,61.313
1823,61.324
1824,61.336
1825,61.347
1826,61.358
1827,61.369
1828,61.38
1829,61.392
1830,61.403
1831,61.414
1832,61.425
1833,61.436
1834,61.448
1835,61.459
1836,61.47
1837,61.481
1838,61.492
1839,61.503
1840,61.514
1841,61.526
1842,61.537
1843,61.548
1844,61.559
1845,61.57
1846,61.581
1847,61.592
1848,61.603
1849,61.615
1850,61.626
1851,61.637
1852,61.648
1853,61.659
1854,61.67
1855,61.681
1856,61.692
1857,61.703
1858,61.714
1859,61.725
1860,61.737
1861,61.748
1862,61.759
1863,61.77
1864,61.781
1865,61.792
1866,61.803
1867,61.814
1868,61.825
1869,61.836
1870,61.847
1871,61.858
1872,61.869
1873,61.88
1874,61.891
1875,61.902
1876,61.913
1877,61.924
1878,61.935
1879,61.946
1880,61.957
1881,61.968
1882,61.979
1883,61.99
1884,62.001
1885,62.012
1886,62.023
1887,62.034
1888,62.045
1889,62.056
1890,62.067
1891,62.078
1892,62.089
1893,62.1
1894,62.11
1895,62.121
1896,62.132
1897,62.143
1898,62.154
1899,62.165
1900,62.176
1901,62.187
1902,62.198
1903,62.209
1904,62.22
1905,62.23
1906,62.241
1907,62.252
1908,62.263
1909,62.274
1910,62.285
1911,62.296
1912,62.307
1913,62.317
1914,62.328
1915,62.339
1916,62.35
1917,62.361
1918,62.372
1919,62.383
1920,62.393
1921,62.404
1922,62.415
1923,62.426
1924,62.437
1925,62.447
1926,62.458
1927,62.469
1928,62.48
1929,62.491
1930,62.501
1931,62.512
1932,62.523
1933,62.534
1934,62.545
1935,62.555
1936,62.566
1937,62.577
1938,62.588
1939,62.598
1940,62.609
1941,62.62
1942,62.631
1943,62.642
1944,62.652
1945,62.663
1946,62.674
1947,62.684
1948,62.695
1949,62.706
1950,62.717
1951,62.727
1952,62.738
1953,62.749
1954,62.76
1955,62.77
1956,62.781
1957,62.792
1958,62.802
1959,62.813
1960,62.824
1961,62.834
1962,62.845
1963,62.856
1964,62.866
1965,62.877
1966,62.888
1967,62.898
1968,62.909
1969,62.92
1970,62.93
1971,62.941
1972,62.952
1973,62.962
1974,62.973
1975,62.984
1976,62.994
1977,63.005
1978,63.015
1979,63.026
1980,63.037
1981,63.047
1982,63.058
1983,63.068
1984,63.079
1985,63.09
1986,63.1
1987,63.111
1988,63.121
1989,63.132
1990,63.143
1991,63.153
1992,63.164
1993,63.174
1994,63.185
1995,63.195
1996,63.206
1997,63.217
1998,63.227
1999,63.238
2000,63.248
2001,63.259
2002,63.269
2003,63.28
2004,63.29
2005,63.301
2006,63.311
2007,63.322
2008,63.332
2009,63.343
2010,63.353
2011,63.364
2012,63.374
2013,63.385
2014,63.395
2015,63.406
2016,63.416
2017,63.427
2018,63.437
2019,63.448
2020,63.458
2021,63.469
2022,63.479
2023,63.49
2024,63.5
2025,63.511
2026,63.521
2027,63.532
2028,63.542
2029,63.552
2030,63.563
2031,63.573
2032,63.584
2033,63.594
2034,63.605
2035,63.615
2036,63.625
2037,63.636
2038,63.646
2039,63.657
2040,63.667
2041,63.677
2042,63.688
2043,63.698
2044,63.709
2045,63.719
2046,63.729
2047,63.74
2048,63.75
2049,63.761
2050,63.771
2051,63.781
2052,63.792
2053,63.802
2054,63.812
2055,63.823
2056,63.833
2057,63.843
2058,63.854
2059,63.864
2060,63.874
2061,63.885
2062,63.895
2063,63.905
2064,63.916
2065,63.926
2066,63.936
2067,63.947
2068,63.957
2069,63.967
2070,63.978
2071,63.988
2072,63.998
2073,64.009
2074,64.019
2075,64.029
2076,64.039
2077,64.05
2078,64.06
2079,64.07
2080,64.08
2081,64.091
2082,64.101
2083,64.111
2084,64.122
2085,64.132
2086,64.142
2087,64.152
2088,64.163
2089,64.173
2090,64.183
2091,64.193
2092,64.203
2093,64.214
2094,64.224
2095,64.234
2096,64.244
2097,64.255
2098,64.265
2099,64.275
2100,64.285
2101,64.295
2102,64.306
2103,64.316
2104,64.326
2105,64.336
2106,64.346
2107,64.357
2108,64.367
2109,64.377
2110,64.387
2111,64.397
2112,64.407
2113,64.418
2114,64.428
2115,64.438
2116,64.448
2117,64.458
2118,64.468
2119,64.479
2120,64.489
2121,64.499
2122,64.509
2123,64.519
2124,64.529
2125,64.539
2126,64.549
2127,64.56
2128,64.57
2129,64.58
2130,64.59
2131,64.6
2132,64.61
2133,64.62
2134,64.63
2135,64.64
2136,64.65
2137,64.661
2138,64.671
2139,64.681
2140,64.691
2141,64.701
2142,64.711
